date_time,city,state_province,country,ufo_shape,length_of_encounter_seconds,described_duration_of_encounter,description,date_documented,latitude,longitude
2014-01-15 12:00:00,tallahassee,fl,us,teardrop,600,5-10 minutes,Multiple roundish or teardrop shape orbs seen during the daytime.,2014-01-16,30.4380556,-84.2808333
2014-01-15 13:00:00,pleasant grove,ar,us,disk,15,10-15 seconds,The object was stationary&#44 color of shiny brass&#44 Gave me the feeling of being &#39huge&#44 and far away&#39.,2014-02-14,35.8163889,-91.9091667
2014-01-15 14:30:00,dana point,ca,us,sphere,1200,20 minutes,Black object flew around coastal cloud&#44 then flew into the cloud&#44 cloud dissipated 20 min. later.,2014-04-11,33.4669444,-117.6972222
2014-01-15 14:30:00,spearsville,la,us,triangle,2700,45 minutes,12-15 lights&#44 rounded corner triangle shape&#44 hovered &amp; tilted fluidly&#44 disappeared after 45 min&#44 complete silence.,2014-01-24,32.9358333,-92.605
2014-01-15 17:45:00,mountain brook,al,us,light,120,1-2 minutes,Pulsing light hovering&#44 stationary and moving slowly over busy rush hour traffic - NOT a helicopter.,2014-01-16,33.5008333,-86.7522222
2014-01-15 19:00:00,garner,nc,us,disk,300,5 minutes,7 Red Lights.,2014-01-24,35.7111111,-78.6144444
2014-01-15 19:30:00,birmingham,al,us,formation,60,~1 minutes,Red and white lights appearing to be connected.  Large string of lights.,2014-01-16,33.5205556,-86.8025
2014-01-15 19:30:00,kihei,hi,us,circle,240,4 minutes,An orange hovering light moving very slowly&#44 occasionally hovering&#44 then moving north very fast.,2014-01-16,20.785,-156.4655556
2014-01-15 19:45:00,st. stephen,sc,us,sphere,720,12 minutes,Either 1 large craft or 6 objects&#44 4 escorting 2.,2014-01-24,33.4041667,-79.9219444
2014-01-15 20:00:00,conyers,ga,us,formation,600,10 minutes,Massive/Quiet red and white light craft.,2014-01-16,33.6675,-84.0177778
2014-01-15 20:00:00,lilburn,ga,us,changing,3600,~1 hour,Red and white/yellow stars formed a large&#44 moving cluster then formed into a straight line moving northwest in the sky.,2014-01-16,33.89,-84.1430556
2014-01-15 20:00:00,williamston,sc,us,formation,180,3 minutes,A linear pattern of 12 reddish lights moving to the South.,2014-01-16,34.6183333,-82.4780556
2014-01-15 20:10:00,campbell,ca,us,fireball,240,4 minutes,Single fireball spotted over Silicon Valley.,2014-01-16,37.2872222,-121.9488889
2014-01-15 20:15:00,loganville,ga,us,light,120,2 minutes,5 to 7 aircraft in tight&#44 yet scattered formation&#44 with flashing red light&#44 no noise.,2014-01-16,33.8388889,-83.9008333
2014-01-15 20:30:00,covington,ga,us,light,300,5 minutes,Weird.,2014-01-16,33.5966667,-83.8602778
2014-01-15 20:45:00,crystal city,tx,us,flash,5,5 seconds,Extremely bright bursts of white light moving at high speed approx. 200 feet above the ground.,2014-01-16,28.6772222,-99.8277778
2014-01-15 21:00:00,peachtree city,ga,us,sphere,20,20 seconds,3 lights in a straight line&#44 2 red and one white,2014-01-16,33.3966667,-84.5958333
2014-01-15 21:00:00,peachtree city,ga,us,sphere,20,20 seconds,3 lights in a straight line&#44 2 red and one white.,2014-04-04,33.3966667,-84.5958333
2014-01-15 21:10:00,north sutton,nh,us,unknown,600,10 minutes,Three unidentified smoke trails followed by super fast super high jets.,2014-01-16,43.3638889,-71.94
2014-01-16 00:00:00,kealia,hi,us,fireball,1200,20 minutes,Fireball w- chinese laturns and parade of triangles.,2014-01-24,22.1019444,-159.3086111
2014-01-16 01:00:00,shoreline,wa,us,other,240,4:00,Their was no visual site due to very heavy fog.  I believe this fog is on purpose to hide how huge these crafts are.,2014-01-24,47.7558333,-122.3402778
2014-01-16 17:30:00,belgrade,mt,us,unknown,60,1 minutes,Low frequentcy sound vibration...like a horn.,2014-01-24,45.7761111,-111.1761111
2014-01-16 18:00:00,canon city,co,us,sphere,20,20 seconds,Bright&#44 round object flashed brilliant white before climbing at a high rate of speed.,2014-01-24,38.4,-105.2166667
2014-01-16 18:15:00,mcallen,tx,us,teardrop,300,5 minutes,My mother and I were traveling South on Biccentennial&#44 when we got to the stoplight of Dove and Bicentennial at approximately 18:15.  W,2014-01-24,26.2030556,-98.2297222
2014-01-16 18:27:00,birmingham,al,us,formation,40,40 seconds,Rotating lights moving rapidly across the sky.,2014-01-16,33.5205556,-86.8025
2014-01-16 18:30:00,cary,nc,us,triangle,600,10 minutes,6 Triangular hovering craft with synchronized lights.,2014-01-24,35.7913889,-78.7813889
2014-01-16 18:40:00,corinth,ny,us,light,300,5 minutes,My wife noticed several yellow/orange lights in a west/south west direction.  After stopping the car&#44 while using power lines as a refe,2014-01-24,43.2444444,-73.8327778
2014-01-16 19:00:00,forsyth,mo,us,fireball,180,3 minute,Fire in the sky.,2014-01-24,36.685,-93.1197222
2014-01-16 19:00:00,glenpool,ok,us,rectangle,120,1-2 minutes,Several different colored lights in the sky.,2014-01-24,35.9552778,-96.0086111
2014-01-16 20:00:00,buckhead,ga,us,triangle,3600,1 hour,I was driving in Atlanta and saw a triangular craft with five lights circling the sky; lasted about 1 hour&#44 was no plane I&#39ve ever seen,2014-02-14,33.5683333,-83.3625
2014-01-16 20:00:00,shartlesville,pa,us,unknown,120,2 minutes,Red&#44 blue&#44 green flashing lights with intermittent bright white pinpoint lights quickly and randomly flashing.,2014-01-24,40.5127778,-76.1047222
2014-01-16 21:25:00,loxahatchee,fl,us,sphere,420,5-7 minutes,Round pure white glowing light moving back and forth up and down with speed and movements not capable by any helicopter or plane.,2014-01-24,26.6833333,-80.28
2014-01-16 22:00:00,clermont,fl,us,unknown,10,0:10,Flyby of an unknown object creating a very low frequency humming / pulsating sound.,2014-01-24,28.5491667,-81.7730556
2014-01-16 22:00:00,menifee,ca,us,sphere,180,3 minutes,Sphere light ball dimming out then pulsating an tranforming to plane lights an moving north west when noticed.,2014-01-24,33.7283333,-117.1455556
2014-01-16 23:00:00,covington,ky,us,circle,2,a few seconds,Saw 5-6 pulsing lights in a circular shape slowly moving across the sky low to the ground.,2014-01-24,39.0836111,-84.5086111
2014-01-16 23:00:00,miami,fl,us,other,30,0.3,Red round light&#44 southeast of Kendall&#44 saw it for 30 seconds it just vanish in front of My eyes&#44 at 11:07 pm&#44 for sure not an airplane&#44,2014-01-24,25.7738889,-80.1938889
2014-01-16 23:16:00,coldwater,ms,us,circle,240,4 minutes,White&#44 ball-like objects hovering in sky. Glowing and shining after a few minutes&#44 flew away slowly.,2014-01-24,34.6916667,-89.9772222
2014-01-17 02:18:00,las vegas,nv,us,light,180,3 minutes,Blue strobe light floating in red rock around 02:17am.,2014-01-24,36.175,-115.1363889
2014-01-17 02:45:00,orlando,fl,us,cylinder,300,5 minutes,Blue cylinder over east Orlando erratic flying/flashing inject.,2014-01-24,28.5380556,-81.3794444
2014-01-17 05:00:00,sweet lake,la,us,sphere,300,5 minutes,Bright &quot;Star-Shaped&quot; object&#44 possibly out of the Atmosphere&#44 that could move up&#44 down and sideways&#44 and Fade in and Out on B,2014-03-18,29.9838889,-93.1291667
2014-01-17 06:45:00,maricopa,az,us,sphere,1800,30 minutes,2 bright pulsating stars and three orange orbs.,2014-01-24,33.0580556,-112.0469444
2014-01-17 08:30:00,grand junction,co,us,light,1800,30 minutes,Four red lights slowly moving&#44 high above.,2014-01-24,39.0638889,-108.55
2014-01-17 11:00:00,desert center,ca,us,sphere,300,5 minutes,Mystery objects seen over Desert Center Ca and disappeared thru a puff of smoke.,2014-01-24,33.7125,-115.4013889
2014-01-17 12:20:00,glen burnie,md,us,other,300,5 minutes,Boomerang  shaped moving very fast&#44 descending &#44 from northwest to east then back west and then I  lost sight of the object seem to be,2014-01-24,39.1625,-76.625
2014-01-17 13:00:00,conroe,tx,us,sphere,7,7 seconds,Riding bus looked out window and saw a silver sphere.,2014-01-24,30.3116667,-95.4558333
2014-01-17 13:00:00,glenpool,ok,us,unknown,300,5:00,Two streams flying into each other.,2014-01-24,35.9552778,-96.0086111
2014-01-17 17:00:00,harrisburg,pa,us,,300,5 minutes,2 fireballs in sky.,2014-01-24,40.2736111,-76.8847222
2014-01-17 18:00:00,broomfield,co,us,other,600,10 minutes,Three strange lights in triangular formation&#44 one brighter than any aircraft I have ever seen; one passed overhead.,2014-03-18,39.9205556,-105.0861111
2014-01-17 18:30:00,lacey,wa,us,formation,120,~2 minutes,Red and blue light formation seen by 6 people streak from north to south&#44 then back north&#44 hover&#44 then dropped slowly beyond tree line.,2014-01-24,47.0344444,-122.8219444
2014-01-17 19:35:00,santa ana,ca,us,light,120,2 minutes,Yellow light in the flight path of a 747 that quickly vanished as the plane got it it&#39s sight  over garden grove ca.,2014-01-24,33.7455556,-117.8669444
2014-01-17 21:00:00,raleigh,nc,us,circle,180,3 minutes,Orange light over North Raleigh.,2014-01-24,35.7719444,-78.6388889
2014-01-17 22:30:00,naples,fl,us,light,900,10-15 minutes,Orange and white lights traveling across the sky.,2014-01-24,26.1416667,-81.795
2014-01-17 22:35:00,troy,oh,us,sphere,180,3 minutes,A sphere with several red and white lights&#44 hovering at first and then flew out of sight at lightning speed&#33,2014-01-24,40.0394444,-84.2033333
2014-01-18 00:00:00,paterson,nj,us,light,480,8 minutes,Brilliant light coming and going Roaring noise.,2014-01-24,40.9166667,-74.1722222
2014-01-18 00:10:00,wichita,ks,us,light,5400,90 minutes,Bright white lights moving around south west Wichita just above cloud cover.,2014-01-24,37.6922222,-97.3372222
2014-01-18 03:10:00,denver,co,us,light,120,2 minutes,Green light moving erratically over Stapleton at 3 am.,2014-01-24,39.7391667,-104.9841667
2014-01-18 08:45:00,waddell,az,us,light,120,2 minutes,Approximately 12 red lights staying in formation over white tank mountains around 8:45 p.m. Dissapearing one by one.,2014-01-24,33.6113889,-112.4263889
2014-01-18 09:06:00,st. george,ut,us,sphere,60,1 minute,High speed&#33 Very colorful&#44 chased by military helicopters a few minutes later.,2014-01-24,37.1041667,-113.5833333
2014-01-18 10:00:00,miami beach,fl,us,other,600,10 minutes,I was walking in side my house with my girlfriend when we decided to go outside. so we go&#44walking as normal when we see this bright lik,2014-01-24,25.7902778,-80.1302778
2014-01-18 18:00:00,tujunga,ca,us,sphere,300,5 minutes,Saw a reddish light move up from the little tujunga mountain on the south side. The object went up and down very quickly in a perfect a,2014-01-24,34.2522222,-118.2875
2014-01-18 18:15:00,huntersville,nc,us,light,3,3 seconds (twice),Strange light similar to meteorite suddenly turns in perpendicular direction.  Seen again moving across sky and moving up.,2014-01-24,35.4105556,-80.8430556
2014-01-18 18:20:00,durham,nc,us,triangle,900,15 minutes,7-8 orange objects forming a triangle and V shape. Stationary position for several minutes.,2014-01-24,35.9938889,-78.8988889
2014-01-18 19:15:00,carteret,nj,us,triangle,120,1-2 minutes,Black Triangle craft&#44 very large&#44 whites lights on end only.  Helo on its tale&#44 then craft disappeared.,2014-01-24,40.5772222,-74.2286111
2014-01-18 20:00:00,clarksville,tn,us,other,600,10 minutes,A camouflage cloaking invisibility technology.,2014-04-18,36.5297222,-87.3594444
2014-01-18 20:00:00,jackson,la,us,sphere,900,15 minutes,18 orange lights following same path making no noise and fading out after passing overhead.,2014-01-24,30.8372222,-91.2175
2014-01-18 20:00:00,tampa,fl,us,sphere,900,15 minutes,Orange lights in the sky.,2014-01-24,27.9472222,-82.4586111
2014-01-18 20:00:00,willits,ca,us,fireball,480,8 minutes,Fireballs in the sky over Willits&#44 Ca.,2014-01-24,39.4097222,-123.3544444
2014-01-18 20:30:00,huntington,wv,us,fireball,180,3 minutes,Was driving home from store and looked up and saw an orange fire ball in the sky at first i thought it was a meteor but then it hover a,2014-01-24,38.4191667,-82.4452778
2014-01-18 20:30:00,roseburg,or,us,oval,7200,2 hours,Slow moving orbs seen slow.,2014-01-24,43.2166667,-123.3405556
2014-01-18 20:30:00,saco,me,us,fireball,60,1 minute,Not a jet it stop in dead in the sky.,2014-01-24,43.5008333,-70.4433333
2014-01-18 20:45:00,columbia,md,us,cigar,900,15 minutes,There ufos spotted over Columbia&#44 MD.,2014-01-24,39.2402778,-76.8397222
2014-01-18 20:45:00,phoenix,az,us,fireball,300,5 minutes,Orange&#44 flickering and flaming object moving on a very rapid and straight path heading southeast across at about constant speed.,2014-01-24,33.4483333,-112.0733333
2014-01-18 20:45:00,portland,or,us,,60,1 minute,I was sitting in my family room watching the tv. We have  high  ceilings in the family room with windows and can see the sky. All of a,2014-01-24,45.5236111,-122.675
2014-01-18 21:00:00,easton,md,us,light,10,10 seconds,A big flash of white light by the moon followed by a very bright light that skipped across the sky then faded to black.,2014-01-24,38.7741667,-76.0766667
2014-01-18 21:00:00,lake havasu city,az,us,fireball,300,5 minutes,Three bright orange balls moving silently at high speed.,2014-01-24,34.4838889,-114.3216667
2014-01-18 21:00:00,royal palm beach,fl,us,other,3600,30-60 minutes,About 9:pm on January 18th I was comming home from shoppping and I saw an unusual sight in the west of royal palm beach florida a row o,2014-01-24,26.7080556,-80.2308333
2014-01-18 21:30:00,lake havasu city,az,us,fireball,300,5 minutes,3 bright orange&#44 low flying objects at high speed.,2014-01-24,34.4838889,-114.3216667
2014-01-18 22:05:00,boca raton,fl,us,formation,600,10 minutes,Saw 3 reddish orbs in a V formation&#44 and 3 minutes afterwards saw 3 more orbs.,2014-01-24,26.3583333,-80.0833333
2014-01-18 22:30:00,kirksville,mo,us,circle,900,15 minutes,Late very clear night &#44circular object &#44red lights fading on and off &#44huge&#44silent moving extremely slow&#33,2014-01-30,40.1947222,-92.5830556
2014-01-18 22:30:00,westminster,ca,us,light,60,1 minute,Single craft bright red and green lights moving very fast and changing directions often.  NOT helicopter RC?  Too fast I say?,2014-01-24,33.7591667,-118.0058333
2014-01-18 23:00:00,pawtucket,ri,us,triangle,180,3 minutes,Saw a triangle ufo hovering over the the street. Started to come straight towards us and then took a sharp turn to the right and flew a,2014-01-24,41.8786111,-71.3830556
2014-01-18 23:39:00,tacoma,wa,us,light,20,20 seconds,Slow blinking white light hovering over port area then vanished.,2014-01-24,47.2530556,-122.4430556
2014-01-19 02:30:00,southfield,mi,us,disk,900,hours,Circular with colors.,2014-01-24,42.4733333,-83.2219444
2014-01-19 04:47:00,nixon,tx,us,circle,1620,27 minutes,Flashing object in Nixon&#44 TX.,2014-01-24,29.2672222,-97.7641667
2014-01-19 07:00:00,camp verde,az,us,fireball,7200,2 hours,Very scary.,2014-01-24,34.5636111,-111.8536111
2014-01-19 12:00:00,dania beach,fl,us,rectangle,300,5 minutes,Huge silver/gold object by I-95 in broad daylight.,2014-01-24,26.0519444,-80.1441667
2014-01-19 17:05:00,honolulu,hi,us,cigar,10,10 seconds or less,See above.  ((NUFORC Note:  The photos of interest show tiny&#44 blurry objects.  We suspect they are birds in flight.  PD)),2014-01-24,21.3069444,-157.8583333
2014-01-19 17:30:00,pleasanton,ca,us,fireball,2,2 seconds,Firework like spark close to ground with an oddly high and long Chem trail behind it.,2014-01-24,37.6625,-121.8736111
2014-01-19 18:20:00,harvey,la,us,fireball,300,5 minutes,Red fireball observed above Harvey&#44 La. moving from North to South direction.,2014-01-24,29.9033333,-90.0772222
2014-01-19 18:36:00,wellington,fl,us,light,240,4 minutes,Circular&#44 very strong white light.,2014-01-24,26.6583333,-80.2416667
2014-01-19 19:00:00,vail,co,us,flash,5,4-5 seconds,White flash came out of complete darkness in between a cluster of stars.,2014-01-24,39.6402778,-106.3736111
2014-01-19 19:17:00,carlsbad,ca,us,circle,300,5 minutes,Fireball in the sky over Carlsbad State Beach&#44 California.,2014-01-24,33.1580556,-117.3497222
2014-01-19 19:20:00,prescott valley,az,us,circle,4,4 seconds,A circular object with a trail of white light heading north. It looked as if the object left in a sideways u-parabola&#44 disappearing.,2014-01-24,34.61,-112.315
2014-01-19 19:30:00,freehold,nj,us,circle,420,7 minutes,Hovering light object underneath Orion&#39s Belt.,2014-01-24,40.26,-74.2741667
2014-01-19 19:45:00,las cruces,nm,us,light,300,5 minutes,Saw a large fast moving red and yellow light that came to a complete stop and slowly faded. Then one more right after the first one.,2014-01-24,32.3122222,-106.7777778
2014-01-19 20:15:00,prescott,az,us,fireball,10,5-10 seconds,Unidentified object object obscures radio.,2014-01-24,34.54,-112.4677778
2014-01-19 21:00:00,elsmere,de,us,light,3,2-3 seconds,Greenish light splits into 2 with a yellowish glow.,2014-01-24,39.7391667,-75.5983333
2014-01-19 21:15:00,delanco,nj,us,light,240,4 minutes,Formation of silent orange lights moving across clear sky.,2014-01-24,40.0505556,-74.9538889
